8.0	organization1 organization1 newspaper found big arguement going saying computer benefiting society side support advances technology believe computer positive effect people well organization1 choose side side chosen computer positive affect people yo know pick side three reasons computers good like number one teach people far away places people caps1 computers good sorce entertainment last least caps1 computers good chat room organization1 organization1 finished telling three reason good peoples caps1 computer win war first reason like wasting time walking though library looking places organization1 people well computer deal go sarch put person place name see less min information take hours find library know happen looking book talks caps2 caladers could find go computer information secound reason computers good sorce entertainment know got bord computer easily go play many fun games like caps3 caps4 dragonwars fun game find computer many games chosse never get borad third reason computer fun way talking friends family like many sites chosse talk friend family like caps5 caps6 even organization2 also know send videos even pictures stuff friends family go computers talk friend even person picture something cunclision hope take want said heart chosse want newspaper dision
10.0	dear local newspaper caps1 ever see child computer hours nothing could get well believe harmful child since doesnt allow exersice interact face face people use minds best num1 advance society get laziar forget essential things think taking step back using computers could benefit society using obesity location2 highest percent1 kids location3 agree exersice week would rather spend time computer think percent1 kids thats num2 caps2 children took compared caps3 children dont benefit technology learned percent1 children exersice week thats less computers location3 percent2 children overweight percent3 develope heart blood problems adults exercise go play friends bike go jog doesnt sound hard make spend computers think reduce obesity amount believe caps2 ran overall country computer popular websites like caps5 caps6 caps7 websites allow interact people island could ways one computer websites allowing anyone talk people could interest mind num3 num4 people school say one accounts personal posted personal info could websites crime rate gone percent4 also websites cause people social skills people spend hours websites talking people forget talk face face percent2 location1 students say would say something online wouldnt say someones face creates problems schools could possibly make someone hurt someone else ive heard news suicides computers believe less people would spend time family nation would closer safer computers dont allow explore nature use mind best ability computers make easy think makes laziar allow read book read people instead going library getting book computers take away time actually use mind problem solve real life solution theres years ive learned computer hours playing realize without would make difference kids living computers change
9.0	dear local newspaper everday caps1 technology developed one biggest popular machines technocle society computer people dont like computers think computers ruining social skills healthy bodys reason im writing presuade people realize greatness lies inside computer starters computers help us recivegive caps8 one great featurs computers give email without email would completley loop example caps2 snowday childs school recive email usper intendent saying school si cancled without email wouldent able know caps8 another example caps6 say lost voice terrible cold dont feel good need call work report sick youre stuck voice caps2 computer could simply emailed boss another posative tool computers gives us making communicating esayer social networking avalible like caps4 twitter caps3 yahoo messanger nearly impossible stay contact friends faimly using caps4 look old friends faimly youve found friend request become online friends youre online friends instant message video chat look status browse photos computer caps7 nearly impossible able keep touch last final reason computers great make shopping much esayer caps2 used amazon ebay overstock know im talking buy almost anything online electronics caps5 animals list endless computer even get house hold groceries online example caps6 say home work explosive diharrea caps7 date1 need go grociery shopping youve toilet percent1 day alls youve got laptop well shop online see computers help us communicate shop get recive caps8
9.0	dear local newspaper dont know understanding correctly honestly thinking advancing technology quickly rethink month1 worst mistake could ever make computers tech handey coordination also give useful knowledge lastly computers help us stay close family friends fisrt percent1 people say use computer every day increase knowledge could ba simple going organization1 discovering latest news ten times easier going caps1 waiting news stone want details took survey num1 students say use thier computer every night read thier social studies science unit caps2 computer advances away like caps2 learning advances away want second person1 chrildrens doctor states computers give children handeye coordination need enhance sports agree sports baseball soccser basketball need great deal handeye coordination without handeye coordination students well end quiting know trouble sports long time would give teens gave sports wouldt anyining keep fit one would lead hundred kids obesity problem lastly caps2 away advancing computers maens caps2 away family friends connectionds computers offer many sites facebook myspace connect loved ones also go caps3 sype chat video chat yes maybe computers caps2 away time family caps4 caps5 location1 year dont want time make time limts dont spend whole time computer way took loved ones would want one crushing oceans child wants talk see grandparents conclusion remember talking laughing friends computer caps6 sick caps7 could cheer dont take away keep enhancing computers advance knowledge increase handeye coordination get see far friends family
8.0	believe computers positive effect people computers help people many ways email friends across world get important information might need also business online computers fasinating things show inform people computers use emailing friends sometimes closest friends across country want talk emailing computer would mean lot friends take time say hello email second opinion using computers positive effect people middle school college rest life need use computers maybe important information might need assignment teacher time find certain things books days computers taking books third opinion computers people ill go work work online even though ill still getting paid still working women baby using computer work online make money support femily conclusion opinion computers positive effect people used emailing friends finding important information school purposes job purposes last opinion computers used working online think computers positive effect people
9.0	believe computers make everyday work easier computers allow someone faraway place talk another person canít see person allow get work done quicker manner get college education without leaving home imagine relative lives great deal miles away itís expensive call fly computers enable us communicate email video chat without hefty price computers talking faraway family clicks away getting work done sometimes feel like another chore computers make work easier faster would rather sit write term paper hours type email half amount time college students find computers get efficiently writing hand computers way burdens work education need college want attend far home canít afford move thankfully online college courses available wasnít source technology would left online courses allow eager student learn without breaking bank leaving child parents without computers everyone would able get education right computers allowed us communicate family live somewhere canít afford travel technological devices enabled us get work done timely matter receive grade deserve computers allowed num1 citizens get education right home price afford without gadget could able live life date1 life get us need
7.0	dear local newspaper caps1 world uneployment rate rises sinificgently people cant communicate learn fast everyone stressed thats world would like computers discapeared think computers benefical society people relize teach us new things help us handeye coordination many jobs involved computers acountend computer games caps2 help take edge hard day schools backbone society teach kids teen become sucessful adults computers helped greatly speeding teaching process teachers acess grades heartbeat computer helps
7.0	effect people shouldnt computers much need exercising keep healthy wouldnt learn anything play games day brain fousing computers school would bored kid adult keep sad throw life away computers effect people computer knowing technology people think technology dumb brain instead computers information brain smart people poor never computer never heard technology country dont even technology electrion cant afford computers effect dont know technology find location cellphone call friend go online listen music play games chat friend family play games watch movies another effect learning computers use step one turn click intert explorer search website go kind hard use keyboard typing fast last effect talking people dont know form online playing game diffrent player chat person conulison reason agree effect computer postive reason lot people agree effect computer
8.0	dear caps1 caps2 think computers possitive effect people know caps2 computers good many reasons num1 reason people learn far away places num2 talk people learn culture num3 teach hand eye coordination first youre taking want learn going computers help also want find good hotels use computer need transportation log onto google type youre looking project school something different area world log onto skype facebook caps3 caps4 website caps2 many things talking freinds internet find school assignments find due dates make dates many wonderfull things handeye coordination important computers help drivers need good handeye coordination dont plan big insurece bill dont good hand eye coordination going hard time lot stuff thats computers good thing society learn going stuff need get done even become better driver
8.0	dear local newspaper agree computers benefit us totaly lets people explore world anything also computers used many things last least num1 every num2 households least one computer computers lets us anything everything helps people jobs collegeschool even buy house car online doesnt cost much usefull look facts need even play games bored keeps us touch world also many thing require computer example order play xbox live need computer caps1 xbox live lets play video games people even friends homework requires computers colleges computer stay home anything need find computer num1 num2 house hold computers percent1 location1 agree people waste time without computers everything would much harder example say need wait num5 days mail caps2mail people wouldnt job werent computers saves peoples time lets things except drive somewhere give letter think computers huge benefit like said anything like caps3 keeps touch friends vacation school also used several different things like downloading music caps4 also caps5 everyone computer scientists going complain computers use think computers great whats opinion
8.0	think computers benefical many uses learning games videos tool useful without computers would like caps1 caps2 offense caps1 people would wait news paper news come caps4v see becalling news let explain reasoning next paragraphs first foremost lots things play online games offline games surf web chat match videos forth without internet probably would lost interest organization1 member online community called wwwmocpagescom post creations look others creations comment chat use internet reasearch school projects right reasearching caps5 caps6 caps7 caps8 normally would slave books find something much easier keywords matched finally good fool know millitary needs computers store info attack keep record pilot certain planes need use computer type home work see hand writing isncaps4 neatest also stay touch dad works organization2 hope persuaded position remember computers lots things help us learn fantastic tool thanks reading bye
6.0	dear local newspaper caps1 opinion effects computers people positive effect three main reasons people learn cultures places people work online caps1 first reason computers positive effect people help learn cultures around world learning cultures important people travel need know respect caps1 second reason computers positive effect people help learn places around world world learning places important could get lost also helps telling places famous visit caps1 third reason computers positive effect people people find jobs online people work online benefits people positive way conclusion computers positive effect people helps people learn cultures places jobs around
8.0	dear local newspaper computers fairly new everone one everone wants one many great things used getting used much student teenager know using mine way need sure fun sure usefull time consuming month1 work chatting friend also sitting computer taks away lots exercising activits deffintly saying stop using computer totally becasue agreat inveshion sit computer chatting friend lives right street could outside playing game kickball something fun would good idea chat line friends family thay live far like states another time would say use computer work projects homework even job involves research computers great tool use people aboose privilage go one websites nothing reserech need computer school work stay task way get need done student job comon day person hard use computer many helpful things use doesnt mean need day night take num1 minutes hour day talk people never get see reach get enjoy nature dont need hour stronly agree experts people spending way much time cumputers use befit help kemp getting bord dont abuse fact enternet need resherech get done stay task rember hour day enough get computers go side stay fit
7.0	dr dr1 effects computers people people dont agrees benefits society people us online talk friend family whey people dont agrees use computer first computer could use every thing like go place want visit caps1 want work go another school need computer try use computer know computer lot money sometime num1 good caps1 people spending much time computer less time exercising enjoying nature interacting family friends example family friends place cant see could write online caps1 dont cell phone house phone caps1 people want enjoy nature dont know could use computer look place three reson people could exercising trough computer dont mather caps1 spend lot time computer people could lot thing computer like student lot projet computer search thing people think compute fun finally people dont agrees try effects computers people people dont agrees spend time online
5.0	dear newspaper writers belev difrent web sites difrent effeks people exam pull organization1 news going world websites difrent types games could bad people games vary apropreit edicatinal web sites ment fo help people learn one person learn much computer buy sell iturn get many one web site computer used many difrent perpests
9.0	organization1 opinion computers good people believe many people get see things daily basis wouldnt think computers positive effect people think many people days work alot might time remember little things going buy newspaper might even time watch news tv computers read see things less time people job includes computers could also read newspaper computer also working benefits sociaty way believe computers useful everyone c omputers help people get touch keep touch using webcam etc could also let communicate computers allow people see different places world gives people chanve see people couldnt see afar opinion people also learn computers computers many positive effects important give people chance learn things benefit sociaty knowledge people better gives people didnt get chance learn wanted actually learn computers benefit sociaty lets take person1 example says percent1 kids believe computers helped way many people bored times computers fun things games videos etc people get actually spend time something like person1 stated kids believe computers helpful playing games give hand eye coordination help different ways sametime takes away boredom lets get good hand eye coordination computers also benefit sociaty letting people technology many time technology needed everyones life technology helped many people still continues computers one technology helps people technology teach people things even know could conclusion believe computers many great positive effects people also doesnt benifit people use technology benifits others way gives everyone chance learn things believe computers great thing
9.0	dear caps1 person1 computers helped us many ways computers helped children adults learn increased amount jobs computers helped law enforcement well yes agree people spend much time machines doesnt mean havent helped us computers help children adults learn much children use computer research homework theyre even research thing fun adults school educated computers help make discoveries space human body etc computers teaching children theyre part making new discoveries need taught children right economy well ton people jobs cant support families imagine many people would work didnt computers percent1 society works computers means percent1 people wont jobs computers give us knowledge give half us catch members society wrong computers helped catch law enforcement little bit num1 years yes crime gone past years computers helped us catch criminals computers store massive amounts data means story already arrested criminals finger prints pictures caps2 previous record etc help us catch criminals yes computers helped us ways one computers helped children adults learn increased amount jobs helped law enforcement even people spend much time thse machines decision look much computers helped us make right decision let technology continue edvance
8.0	think spending much time computers frend day caps2 think people get active go different places wold like pool forect lackes ets think shood pot program people come go places forget computer computer good cannot spend lot time caps2 like try spend time doors whith family frends problem computers lot technology like video games like xbos num1 num2 game boy xbox num3 schood play num4 week like num5 hour ther alot activitis family doors thake wake aroud park ride bickes freds aroud town make picknick park caps1 hot good outside know date1 coming go lot stuff like caps1 donot money go park beach spend day ther family good outside check wether se caps1 caps2 good side caps1 good get go store hamberger soda plates stuff going use ther go lake pool spend day playing eating opinian people schood spend time outdoors fred family whant people know ther wold side get adictide techno wold opinion know caps1 like caps2 think shood try caps2 caps1 donot like caps2 get help lot caps3 writing whant peole ther lot places yet discoverd go ther enjoy like life come one time enjoy caps2 whith happy time good time donot speed caps2 crying sad like caps2 like last day wold
8.0	dear newspaper would like tell computers without world would fall apart example peoples jobs fix make sell also people work home need computer jobs without soo many people would caps1 jobs geting paidless also kids need education reasons example broken finger couldent hold pencil would type addition student needed answer question help could go online get answer learn theres many ways computer run help person example could need directions ones phone number answers also buy line live far away favorite stare fast der line also believe kids get computer go side exercise day many weight people people walk instead siting computer day woulden caps1 many weighted people addition people need exercise without people would get faty lazy sleepy sick angery deppression would caps1 every ones benifit people would exercise addition without computers alot peoples lives would fall apart people need exercise everyting caps1 fine
7.0	dear caps1 recently discovered debating computeres people opinion would think neutral effect people day age computers used many things research communication act maybe reason young people much time computure lot home work computer caps2 caps2 people dont relize pass go computure adults work big companies work people around world instead fixing meetings simply webcam yes see concern people spend much time inside computure people love read play music could spend hours upon hours practicing reading difference never know maybe computure someone lik sport another computoras anywhere houses schools even crime medical labs computure prime source data base caps4 criminal records much computures could catch bad guy catch cancer late computure key many things end could go day pros cons computures key major aspects today pros weigh cons
7.0	dear organization1 agree perfesionals think computer keeps people exersising enjoying nature spending quality time friends family people thnk cool computer num1 num2 truth computer internet like caps1 fingure tips distractions find anything internet days people use internet homework sometimes people find exact answers assiment means becoming dependant tecnologie world becomes dependent computers could mean things world suffering people neglecting pick trash try stop organization2 people instead taking action computer people becoming lazy days stated people becoming lazy days fun sit little movement saying people neglecting exercise eat right also neglecting spend time friends family instead texting caps2 someon try call maybe even wehn youre free go make plans visit family tahts ask especially spend time family always get friends anew computer cant get new family
9.0	dear caps1 caps2 would want spare time would go outside maybe caps3 soccer ball around kids grab bag chips log onto facebook email question computers negative positive effect people believe computers negative effect talking friends computer doesnt let learn social skills going computer also addicting finally takes away exercise need caps4 careful consideration agree computers negative effect people facebook ichat email fun easy ways talk friends family online however really gaining social skills talking friends family online doesnt help good social skills first meet someone person likely want caps4 caps2 say act typing keyboard doesnt really let interact people caps6 invite someone go lunch family istead computers also addicting say log onto computer might next hours case many people going computer addicting il caps4 everyone using computer daily basis vast majority people im facebook see number people online one hundred even two hundred time goes number increases computer addicting leads getting enough exercise doctors say adults kids get atleast hour exercise day going computer takes away time instead sitting computer hour could getting hour exercise instead lot times someone caps5 computer snack goes adds onto fact caps6 getting exercise important stay healthy caps4 would feel lot better went run instead going computer probably saying time manage people would rather exercise people see computer caps2 kind example set everyone limited time computer would feel lot better social trust agree computers negative effect people
8.0	dear caps1 believe computers positieve effect people talk others online allows get research done faster much efficent easy use explain reasons first computers allow talk others online talking others online give good communication skills get know different people always talk friends online talk using webcams instany messaging talking social site like facebook computers webcams allow talk friends moved away relatives next computers allow get research done quicker studies shown percent1 people prefer using computer find information type paper enclyepdia book computers much efficent easier use books agree computers much efficent like use use computer get research done done sooner know finally computers efficent easy use give person coose computer set encyelpedias people would choose computer computers much easier use books comuter type looking search bar boom within tenth second results use book enclyelpedia could take several minutes find looking give little information unlike computer give millions results one topic proves computer efficent books conclusion believe computer posieve effect people talk people online allows get research done quicker computers efficent easy use hope agree thoughts computers
10.0	dear newspaper advances technology amazing dont always positive effect society honestly believe computers benefit community instance computers dangerous people days seem spend much time using mention computers cost way much money begin mom dad always say dont talk strangers go think say go use computer computers truly dangerous someone isnt careful example online predators often depict someone arent therefore cant ever really trust someone simply met chat room also cyber bullying another problem computers put people risk another danger computers anything posted internet accessed almost anyone includes pictures blogs comments believe society would better without constant worry computer secondly people especially younger generation spend excessive amounts time computers people spend hours day using computer could activity actually benefited people spent much time helping community much time helping community computer world would much better place live mention would bring people closer one another computers seem control peoples lives isnt healthy think people spend time living less time faces glued computer screen lastly computers like vampires sucking away money date1s economy people need saving money college even simpler things like new pair shoes additionaly rate technology advances even hightech computers date year two new one needed also computers prices constantly rising hard keep strongly believe computers waste money bring society computers negative attribute communities across location1 first dangerous secondly time consuming thirdly computers expensive computers simply hassle date1s world
7.0	dear local caps1 think computers effect people bacause believe actually benefit people way people live computers games cases help gain knowledge computers used entertainment jobs research projects games computers help peopel job example work lawyer month1 need computer type documents bad pemanship joblike lawyer month1 need refer something document cant read thats problem case thats role comuter steps also think computers effect people garde schoo sometimes kids need internet people dont option library ther isnt one near using computer inofrmation project homework think benefits effects one reason think computers benefit effect believe caps2 caps3 chance meet people world could learn something could learn lifestyle things thier culturethank reading letter hopefully rethink decision
11.0	dear local newspaper caps1 computer home enjoy computers big thing life help many things staying organized studies even entertainment three topics focus caps1 believe computers useful people use help make life lot easy let start saying man enjoys computers way talk friends listen search music watch videos youtube get school work done much although main point helps stay orginized make many folders store work rather losing spilling something paper wrote music homework projects work videos pictures much saved orginized know everytime go find dog ate homework excuse moving next topic mentioned save work onto computer add without earasing well work becomes neat perfect everytime teacher grading neatness worry also look information topic working class witch alows get information better grade spelling factor computer tells word spelt wrong even gives suggestions spell word underlining red squigle line really helps lot people hard times spelling even get caps2 play book reading witch helps learn new words month1 knew sound teachers even post notes school websites homework projects caps1 ext didnt knowremember homeworkproject due lastly entertainment biggest thing computers people go every day uploading videos pictures blogs ever want games played computers younger kids learning older kids enjoying playing maze driving shooting adventure much types games everyone using computer knows chat website witch use communicate one myspace facebook twitter much used people talk express feel everyoneto let show love someone send birthday wishes caps1 ever endless possibilities entertainment computer without dobt im bored caps1 use computer caps1 anything like must enjoy people use computer every thing work expressing feelings side
8.0	dear caps1 caps2 caps3 people haved used computer learn new things cultures computers effect people caps3 positive ways changed way people think look world experts even say computers change way act home public caps6 also helps speical learn read spell lot people used computers learn different cultures helped society caps3 ways edcuting youth dont make mistakes racial ways computers helped people learn things besides racial ways past also culture proven organization1 news people state computers made citizens lose daily exercis people dont use computer study also use caps6 find different caps4 different diets ways strech body wont hurt themselfs less percent1 studied computer diets different themselfs caps5 times said computer help fitness also help stay know caps6 keeps world one little click caps6 gets less minute see computers haved changed society also world thats big impact caps6
8.0	dear local newspaper think using computers good thing effect exercising enjoying nature interacting family friends three reasons support oppinion people learn internet children school go online find homework internet effect everyday life first reason think using computers good people learn internet know people say learn something new everyday well wondering something youre think something internet help find youre looking organization1 great site find youre looking also images need picture project need second main reason using internet good caps1 go online check subject caps1 dont want homework recessthe next day sick go online schools website click teachers names see homework way still time go side play friends interact family members third final reason using internet good effects everyday life good way dont tv idea weather like go online see going snowy rainy tell need jacket rain jack need use shovel hold umbrella internet useful everyday life conclusion think using internet good effect exercise interacting family support stated people learn internet children access homework missed day internet effects everyday life good way
10.0	dear local newspaper sure agree keeping computers world sure agree keeping computers world computers help everyone education example dont understand words go computer type wwwdictionarycom words dont understand definition comes faster time look dictonary take num1 num2 minutes find word computer takes num3 seconds also computers let us chat send massages cant see take person send massages receive message send back message lastly computers help english class like spelling writing typing editing revising thats think keep computers world know everyone doesnt know everything computers could help us math using formilas calculator calculatorcom also computers help science going location1 asking questions like matter finally gonna talk understanding words always go dictonarycom website could give help understand word get real definition always use num2 websites stuck math science english websites could help lot education thats way thinking computers helping us education parents always staked talking friends hanging see talk friends go myspace facebook msn talk send messages friends keep chating sending messages parents dont let us hang mostly everyone could also send much pictures music lot thats opinion comuters need chat send messages end know need type essays lesson computers help use make power points check spelling could also change wright like cursive also help editing revising always keep sending words wrong computer help spelling also makes project look better thats think
9.0	dear local newspaper caps1 big aguments computers good bad think computers benifit society makes socializeing easir gain lots education also help buisnesses wow cant believe easy ather people computers computer helping family chat family friends chat freinds help peoples socialize letting messages paper forever deliver get one back also family members go away vacation still contact simply friend cant get ride another friends house still talk computer also computer gives oportunity socialize people world amazing easy talk people computer really astonishing much education gained using computer computers given us many part learn computers learned things books many books could teach well computer computer learn space stars planets also computers learn nation caps1 culture landscapes like without even caps1 computers truly played vital role education computers done lots things much stuff buisnessed computer busness people model lots money helped buisnessed organize caps1 work money also given people lots jobs working computers also gave buisnesses quicker eficiant way put people caps1 computers played vital role creating economy computers made socialize long easer ability us get education also helps buisnesses think computers benifited society
8.0	dear local newspaper computers become major part peoples lives effects computers people negative nothinggood comes using computer computers time consuming activities computers always working leads people getting angry using computers bad health know difficult decision make reading say doubt agree using computers time consuming people dont realize long using computer start using hooked hard stop poll taken num1 kids num2 said felt groggy headaches using computer two hours way computers make feel enjoyable using computer entertaining example caps1 talking friend laughing enjoying computer thats making happy person might well see person computers time consuming used copmputers reliable minds many people always rely computer doesnt work causes person get angry frustated computers vast impact people shouldnt dr person2 organization1 says percent1 caps2s frustration anger caused nonworking computers use computers lowered anger people would lower would lead positive things well furthermore computers realiable cause people get angry final reason computers cause health issues cause people lazy obesity rate higher ever people sitting computer day helping percent2 obesity caused use computers person1 organization2 says num3 num4 people dont use computers much healthier instead using computers exercise computers cause health issues conclusion computers effect people time consuming cant rely bad health computers negative effects people
9.0	dear newspaper caps1 beleive computers benefil society computers help buisnesses thrive keep people people aware going world allow people stay touch computers greatly benefit small large buisnesses across world imagine jobs buisnesses without computer buisnesses would unreliable instant contact would mean might take long time products assembled shipped buisness owner would cringe idea running buisness without computer surveyed num1 num2 buisness owners workers would prefer computers assistance work almost every modern day buisness relies least one computer example companies mass produce products often rely computers jobs precisely worker sometimes computer operated robots dangerous jobs workers risk buisness also need computers quickly recieve send information buisnesses people buisnesses need computers people use computers much buisnesses people like use computers keep touch friend people know thanks websites like caps2 email people easily stay touch families use computers plan gettogethers friends use computers keep contact grade school live nearby computers anyone anywhere constant contact anyone else people also like know news imediately without computers would alot harder contact rest world imagine natural disaster accuring knowing right away case could send aid area recent earthquakes location1 location2 knowledge rest world even important newspapers provide news information day two late often use computers aquire information eightyseven percent scientists agree recieving information would lot harder
8.0	dear caps1 writing letter give opinion computer use opinion think people use rely computers much wether research project talking friends even answers homework everyday millions people computer hours straight moving fingers doesnt count exercise wastes energy many people know would die didnt computer friends made need homework type people need taught get things done withou technology day might fail students rely technology work orthey fail children need taught ways things like hanging friends reading book even homework since students rely computers much always every day people know go home jump caps2 rest day never anything like going outside sports many kids type athletic sport obessity huge problem location1 numbers keep increasing drasticlly everyone thinks beging caused bad eating habbits thats half people overusing computer also big problem children around location1 stuck computers day checking message seting pictures children comptuer dont even think chow caps3 comptuer usage problem beging become bigdeal obessity hold much people rely basically everything need first people stop befor forms bad could huge problem future lets start cut usage time
5.0	dearnewspaper think people computers think kids play game help learn like math game read grown ups go websites watch work videos could pay bills computer dont store kids need homework computers good buy thet also bad stuff like kids say homework youtube myspace facebook stuff computers good stuff bad things think computers
11.0	dear think computers greatly benefit society advance technology provide knowledge click entertainment long day work school people found longlasting careers invention computer obviously computers great influence society want find major legue baseball first came maybe history report due next day parents cancaps3 drive library isncaps3 problem anymore computers evolved long way since invented num1s check local news num2s electronic newspapers right fingertips maybe want venture outside neighborhood check whats happening location2 location1 news isncaps3 thing internet useful though also go onto one date1s websites school help check stock market use handy calculator found right desktop could better course users computer information many entertainment purposes fact percent1 people use computer entertainment everyday fun stuff blame social networking placed top list whopping percent2 internet users use sites like caps1 caps2 sites useful catching friends might seen years continue conversation num3 minutes ago also use computers watch livestreaming caps3v new caps4 got yesterday thats right caps3vs might needed soon would compter without games num2s date1s scattered across web great finally many people found careers internet know person1 num5 found tube mom posted videos family see couldncaps3 attend proformances couse tube isncaps3 way make money tons jobs listed employers curious person find wondering city streets submit aplication interview without ever leaving artists also discovered talents playing around caps6 caps7 mention career paths involving computers directly repairing movie special effects matter use computer job hunting entertainment information good idea home theres erason percent3 caps8 use excuse sit around stay
9.0	dear local newspaper awair people use computers everyday think computers positive effect adults children computes help us giving information things othe contries states towns also help children school homework last thing helps communicate friends family members live far distance cant see computers gives information latest recient things happen towns contries states needed find something happened num1 years ago wouldncaps1 see caps1v would able find internet without internet wouldncaps1 find things looking another thing computers useful helping kids homework school work work typed work neater understandable understand parents wouldnt want kids computer homework might start something else get answers something without computer using computer homework school work make make sure work correct last computers help correct friends family members friends family want reconnect computer help find information located month1 good people trying stalk abuse someone cases like unite family helpful make families keep touch friend close feelings computers people month1 dislike good reasons family time think make time computer things like family time exercising well time hope liked said youll passion computers
9.0	num1 students organization2 num2 students computers computers positive effect people students use computers skilled kids dont learning software hour safe online computers teach kids hand eye coordination come handy playing sports also give people ability learn faraway places people finally allows people talk online people computers make people develop hand eye coordination someone plays sport live baseball basketball hand eye coordination definetly needed say catcher catch almost every sport needs hand eye coordination computers help get handeye coordination also useful people jobs work computers job helpful well known wit keyboard fast results mostly job along sports requires handeye coordination people gift handeye coordination born people dont practice best thing learning faraway places people always facinating computers towns put webpages pictures information even ways help plan vacation theres also organization1 organization1 help find place find anything place computers even give abilty plan visit loc location buying tickets online maybe want read place like finally computers taken place say go location1 dont speak language well go translating site figure things mean facebook caps1 caps2 sites make possible talk people personally facebook aim even email lot time go facebook talk friends school even cousins dont get see lot talking online helps interact people might see school around town also friends might cell phone helps learn social skills everyone needs computers give easy free way talk anyone know whenever want conclusion computers positive effect people almost everyone uses computers arent difficult use computers teach handeye coordination give people ability learn faraway places people even allow people talk online people computers one best things ever made
8.0	dear local newspaper letter feel effects computers think computers great interact family friends learn things going around world could help school work first would like say interact family friends go facebook caps1 ormyspace talk send pics comment peoples things many groups join wich allows talk people meet new friends also interact family facebook caps1 second reason computers bad many websites find different information like science math history kind stuff alot different topics learn find information weather family history comes last reasoning thinking way many kids homework computers people saying computers bad parents going allow use computer educational purposes like homework projects many reason computers positive effects people interacting family friends learning things around world education depends computers
7.0	dear local news paper caps1 name person1 iam part middle community read local newspaper lots people use computers everyone agrees benefits society caps1 opinion benefits society many ways get work anywere want could connect family gives ability learn places people get work anywere days cellphone ipods comes internet many things need work computer also laptops take anywere also got many programs computer connect family others states citys location2 location3 caps2 caps3 location1 last also gives abiity learning places people photos information websites like says trategies happened states like one happened location4 caps1 opinion computers benefit society thanks reading nice day
8.0	computers intresting peices technology work home work people might think computers waste time also might useful computers donít anyway helping people think computer helpful people happy computer invention think wasting time computers thats hear parents say time right well kids dont really wastes time compter could writing paper class might playing educational game computers even arent playing game writing paper still making learn thing people might say computers useless true writing paper caps1 class would want computer help keyborad gose faster type instead writing word also grammer check help spell words correctly computer useful thing use computers dont make things go faster yet help find information many things internet also look person school project think would find things person would books really close make things go faster computers help waste time useful every one also help things go faster
